"","Water","SearchAndRescue","InfraAndUtilities","ExtreViolenceTerro","Medical","VioCiviUnre","Evacuation","Energy","Shelter","Intervention","Food","Sanitation","ElecAndPolit","pred","topic"
"762",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"763",0,0,0,0,0,0,0,3,0,0,0,0,0,"Energy",2
"764",0,0,0,0,0,0,0,2,0,0,0,0,0,"Energy",2
"765",0,0,0,0,0,0,0,3,0,0,0,0,0,"Energy",2
"766",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"767",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"768",0,0,0,0,0,0,0,3,0,0,0,0,0,"Energy",2
"769",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"770",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"771",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"772",0,0,0,0,0,0,0,4,0,0,0,0,0,"Energy",2
"773",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"774",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"775",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"776",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"777",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"778",0,0,0,0,0,0,0,2,0,0,0,0,0,"Energy",2
"779",0,0,0,0,0,0,0,1,1,0,0,0,0,"Energy",2
"780",0,0,0,0,0,0,0,3,0,0,0,0,0,"Energy",2
"781",0,0,0,0,0,0,0,2,0,0,0,0,0,"Energy",2
"782",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"783",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"784",0,0,0,0,0,0,0,8,0,0,0,0,0,"Energy",2
"785",0,0,0,0,0,0,0,1,1,0,0,0,0,"Energy",2
"786",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"787",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"788",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"789",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"790",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"791",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"792",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"793",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"794",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"795",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"796",0,0,0,0,0,0,0,4,0,0,0,0,0,"Energy",2
"797",0,0,0,0,0,0,0,3,0,0,0,0,0,"Energy",2
"798",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"799",0,0,0,0,2,0,0,1,0,0,0,1,0,"Medical",8
"800",0,0,1,0,0,0,0,2,0,0,0,0,0,"Energy",2
"801",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"802",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"803",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"804",0,0,0,0,0,0,0,6,0,0,0,0,0,"Energy",2
"805",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"806",0,0,0,0,0,0,0,2,0,0,0,0,0,"Energy",2
"807",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"808",1,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"809",0,0,0,0,0,0,0,2,0,0,0,0,0,"Energy",2
"810",0,0,0,0,0,0,0,3,0,0,0,0,0,"Energy",2
"811",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"812",0,0,0,0,0,0,0,2,0,0,0,0,0,"Energy",2
"813",0,0,0,0,0,0,0,3,0,0,0,0,0,"Energy",2
"814",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"815",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"816",0,0,0,0,0,0,0,2,0,0,0,0,0,"Energy",2
"817",0,0,0,0,0,0,0,13,0,0,0,0,0,"Energy",2
"818",0,0,0,0,0,0,0,4,0,0,0,0,0,"Energy",2
"819",0,0,0,0,0,0,0,7,0,0,0,0,0,"Energy",2
"820",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"821",0,0,0,0,0,0,0,3,0,0,0,0,0,"Energy",2
"822",0,0,0,0,0,0,0,4,0,0,0,0,0,"Energy",2
"823",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"824",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"825",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"826",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"827",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"828",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"829",0,0,0,0,0,0,0,10,0,0,0,0,0,"Energy",2
"830",0,0,0,0,0,0,0,4,0,0,0,0,0,"Energy",2
"831",0,0,0,0,0,0,0,4,0,0,0,0,0,"Energy",2
"832",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"833",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"834",0,0,0,0,0,0,0,2,0,0,0,0,0,"Energy",2
"835",0,0,0,0,0,0,0,2,0,0,0,0,0,"Energy",2
"836",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"837",0,0,0,0,0,0,0,7,0,0,0,0,0,"Energy",2
"838",0,0,0,0,0,0,0,3,0,0,0,0,0,"Energy",2
"839",0,0,0,0,0,0,0,3,0,0,0,0,0,"Energy",2
"840",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"841",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"842",0,0,0,0,0,0,0,3,0,0,0,0,0,"Energy",2
"843",0,0,0,0,0,0,0,2,0,0,0,0,0,"Energy",2
"844",0,0,0,0,0,0,0,6,0,0,0,0,0,"Energy",2
"845",0,0,0,0,0,0,0,6,0,0,0,0,0,"Energy",2
"846",0,0,0,0,0,0,0,2,0,0,0,0,0,"Energy",2
"847",0,0,0,0,0,0,0,6,0,0,0,0,0,"Energy",2
"848",0,0,0,0,0,0,0,5,0,0,0,0,0,"Energy",2
"849",0,0,0,0,0,0,0,4,0,0,0,0,0,"Energy",2
"850",0,0,0,0,0,0,0,4,0,0,0,0,0,"Energy",2
"851",0,0,0,0,0,0,0,5,0,0,0,0,0,"Energy",2
"852",0,0,0,0,0,0,0,3,0,0,0,0,0,"Energy",2
"853",0,0,0,0,0,0,3,0,0,0,0,0,0,"Evacuation",3
"854",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"855",0,0,0,0,0,0,1,0,0,0,0,0,0,"Evacuation",3
"856",0,1,0,0,0,0,21,0,0,0,0,0,0,"Evacuation",3
"857",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"858",0,1,0,0,0,0,2,0,0,0,0,0,0,"Evacuation",3
"859",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"860",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"861",0,0,0,0,0,0,2,0,0,0,0,0,0,"Evacuation",3
"862",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"863",0,0,0,0,0,0,2,0,0,0,0,0,0,"Evacuation",3
"864",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"865",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"866",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"867",0,2,0,0,0,0,23,0,0,0,0,0,0,"Evacuation",3
"868",0,0,0,0,0,0,3,0,0,0,0,0,0,"Evacuation",3
"869",4,0,0,0,0,0,0,1,0,0,0,1,0,"Water",13
"870",0,0,0,0,2,0,0,0,0,0,0,0,0,"Medical",8
"871",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"872",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"873",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"874",0,0,0,0,0,0,0,0,1,0,0,0,0,"Shelter",11
"875",0,0,0,0,0,0,0,0,0,0,0,1,0,"Sanitation",9
"876",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"877",0,0,0,0,0,0,1,0,0,0,0,0,0,"Evacuation",3
"878",0,0,0,0,0,0,7,0,0,0,0,0,0,"Evacuation",3
"879",0,0,0,0,0,0,3,0,0,0,0,0,0,"Evacuation",3
"880",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"881",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"882",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"883",0,0,0,0,0,0,7,0,0,0,0,0,0,"Evacuation",3
"884",0,0,0,0,0,0,6,0,0,0,0,0,0,"Evacuation",3
"885",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"886",1,0,0,0,0,0,2,0,0,0,0,0,0,"Evacuation",3
"887",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"888",0,0,0,0,0,0,6,0,0,0,0,0,0,"Evacuation",3
"889",0,0,0,0,0,0,2,0,0,0,0,0,0,"Evacuation",3
"890",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"891",0,0,0,0,0,0,3,0,0,0,0,0,0,"Evacuation",3
"892",0,0,0,0,0,0,5,0,0,0,0,0,0,"Evacuation",3
"893",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"894",0,0,0,0,0,0,1,0,0,0,0,0,0,"Evacuation",3
"895",0,0,0,0,0,0,5,0,0,0,0,0,0,"Evacuation",3
"896",0,0,0,0,0,0,3,0,0,0,0,0,1,"Evacuation",3
"897",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"898",0,0,0,0,0,0,5,0,0,0,0,0,0,"Evacuation",3
"899",0,0,0,0,0,0,0,8,0,0,0,0,0,"Energy",2
"900",0,0,0,0,0,0,0,7,0,0,0,0,0,"Energy",2
"901",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"902",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"903",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"904",0,0,1,0,0,0,0,2,0,0,0,0,0,"Energy",2
"905",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"906",0,0,0,0,0,0,0,4,0,0,0,0,0,"Energy",2
"907",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"908",0,0,0,0,0,0,1,12,0,0,0,0,0,"Energy",2
"909",0,0,0,0,0,0,0,1,0,0,0,1,0,"Energy",2
"910",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"911",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"912",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"913",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"914",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"915",0,0,0,0,0,0,0,0,0,0,0,1,0,"Sanitation",9
"916",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"917",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"918",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"919",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"920",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"921",0,0,0,0,0,0,0,7,0,0,0,0,0,"Energy",2
"922",0,0,0,0,0,0,0,3,0,0,0,0,0,"Energy",2
"923",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"924",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"925",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"926",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"927",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"928",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"929",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"930",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"931",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"932",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"933",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"934",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"935",0,0,0,0,0,0,0,2,0,0,0,0,0,"Energy",2
"936",0,0,0,0,0,0,0,14,0,0,0,0,0,"Energy",2
"937",0,0,0,0,0,0,0,6,0,0,0,0,0,"Energy",2
"938",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"939",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"940",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"941",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"942",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"943",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"944",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"945",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"946",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"947",0,0,0,0,1,0,0,0,0,0,0,0,0,"Medical",8
"948",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"949",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"950",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"951",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"952",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"953",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"954",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"955",0,0,0,0,1,0,0,0,0,0,0,0,0,"Medical",8
"956",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"957",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"958",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"959",0,0,0,0,1,0,0,0,0,0,0,0,0,"Medical",8
"960",0,0,0,0,3,0,0,0,0,0,0,1,0,"Medical",8
"961",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"962",0,0,0,0,2,0,0,0,0,0,0,1,0,"Medical",8
"963",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"964",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"965",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"966",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"967",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"968",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"969",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"970",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"971",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"972",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"973",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"974",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"975",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"976",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"977",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"978",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"979",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"980",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"981",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"982",0,0,0,0,0,0,1,1,0,0,0,0,0,"Evacuation",3
"983",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"984",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"985",0,0,0,0,2,0,0,0,0,0,0,0,0,"Medical",8
"986",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"987",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"988",0,0,0,0,0,0,0,0,1,0,0,0,0,"Shelter",11
"989",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"990",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"991",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"992",0,0,0,0,0,0,0,0,1,0,0,0,0,"Shelter",11
"993",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"994",0,0,0,0,0,0,0,0,1,0,0,0,0,"Shelter",11
"995",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"996",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"997",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"998",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"999",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1001",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1002",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1003",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1004",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1005",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1006",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1007",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1008",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1009",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1010",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1011",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1012",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1013",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1014",0,0,0,0,0,0,0,1,0,0,0,0,0,"Energy",2
"1015",0,0,0,0,1,0,0,0,0,0,0,0,1,"Medical",8
"1016",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1017",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1018",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1019",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1020",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1021",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1022",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1023",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1024",0,0,0,0,0,0,0,0,1,0,0,0,0,"Shelter",11
"1025",0,0,0,0,0,0,0,0,1,0,0,0,0,"Shelter",11
"1026",0,0,1,0,0,0,0,0,0,0,0,0,0,"InfraAndUtilities",6
"1027",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1028",0,0,0,0,0,0,0,0,2,0,0,0,0,"Shelter",11
"1029",2,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"1030",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1031",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1032",0,0,0,0,0,0,0,0,0,1,0,0,0,"Intervention",7
"1033",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1034",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1035",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1036",0,0,0,0,0,0,3,0,0,0,0,0,0,"Evacuation",3
"1037",0,0,0,0,0,0,3,0,0,0,0,0,0,"Evacuation",3
"1038",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1039",2,0,0,0,0,0,0,0,0,0,0,0,0,"Water",13
"1040",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1041",0,0,0,0,0,0,3,0,0,0,0,0,0,"Evacuation",3
"1042",1,0,0,0,2,0,0,0,0,0,0,1,0,"Medical",8
"1043",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1044",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1045",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1046",0,0,0,0,0,0,0,0,0,2,0,0,0,"Intervention",7
"1047",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1048",0,0,0,0,1,0,0,0,0,0,0,0,0,"Medical",8
"1049",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1050",0,0,0,0,0,0,2,0,0,0,0,0,0,"Evacuation",3
"1051",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1052",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1053",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1054",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1055",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1056",0,0,0,0,0,0,3,0,0,0,0,0,0,"Evacuation",3
"1057",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1058",0,0,0,0,0,0,2,0,0,0,0,0,0,"Evacuation",3
"1059",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1060",0,0,0,0,0,0,5,0,0,0,0,0,0,"Evacuation",3
"1061",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1062",0,0,0,0,0,0,1,0,0,0,0,0,0,"Evacuation",3
"1063",0,0,0,0,0,0,3,0,0,0,0,0,0,"Evacuation",3
"1064",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1065",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1066",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1067",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1068",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1069",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1070",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1071",0,0,0,0,0,0,2,0,0,0,0,0,0,"Evacuation",3
"1072",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1073",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1074",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1075",0,1,0,0,0,0,2,0,0,0,0,0,0,"Evacuation",3
"1076",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1077",0,1,0,0,0,0,21,0,0,0,0,0,0,"Evacuation",3
"1078",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1079",0,0,0,0,0,0,2,1,0,0,0,0,0,"Evacuation",3
"1080",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1081",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1082",0,2,0,0,0,0,23,0,0,0,0,0,0,"Evacuation",3
"1083",0,1,0,0,0,0,4,0,0,0,0,0,0,"Evacuation",3
"1084",0,1,0,0,0,0,2,0,0,0,0,0,0,"Evacuation",3
"1085",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1086",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1087",0,0,0,0,0,0,4,0,0,0,0,0,0,"Evacuation",3
"1088",0,0,0,0,0,0,0,0,0,0,0,1,0,"Sanitation",9
"1089",0,0,0,0,0,0,1,2,0,0,0,0,0,"Energy",2
"1090",1,0,0,0,0,0,2,0,0,0,0,0,0,"Evacuation",3
"1091",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1092",0,0,0,0,0,0,2,0,0,0,0,0,0,"Evacuation",3
"1093",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1094",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1095",0,2,0,0,0,0,2,0,0,0,0,0,0,"SearchAndRescue",10
"1096",0,2,0,0,0,0,2,0,0,0,0,0,0,"SearchAndRescue",10
"1097",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1098",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1099",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1100",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1101",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1102",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1103",0,0,0,0,0,0,2,0,0,0,0,0,0,"Evacuation",3
"1104",0,1,0,0,0,0,1,0,0,0,0,0,0,"SearchAndRescue",10
"1105",0,0,0,0,0,0,1,0,0,0,0,0,0,"Evacuation",3
"1106",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1107",0,1,0,0,0,0,1,0,0,0,0,0,0,"SearchAndRescue",10
"1108",0,3,0,0,0,0,3,0,0,0,0,0,0,"SearchAndRescue",10
"1109",0,4,0,0,0,0,4,0,0,0,0,0,0,"SearchAndRescue",10
"1110",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1111",0,3,0,0,0,0,4,0,0,0,0,0,0,"Evacuation",3
"1112",0,14,0,0,0,0,20,0,0,0,0,0,0,"Evacuation",3
"1113",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1114",0,3,0,0,0,0,3,0,0,0,0,0,0,"SearchAndRescue",10
"1115",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1116",0,5,0,0,0,0,5,0,0,0,0,0,0,"SearchAndRescue",10
"1117",0,1,0,0,0,0,1,0,0,0,0,0,0,"SearchAndRescue",10
"1118",0,1,0,0,0,0,8,0,0,0,0,0,0,"Evacuation",3
"1119",0,2,0,0,0,0,2,0,0,0,0,0,0,"SearchAndRescue",10
"1120",0,1,0,0,0,0,2,0,0,0,0,0,0,"Evacuation",3
"1121",0,0,0,1,0,0,0,0,0,0,0,0,0,"ExtreViolenceTerro",4
"1122",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1123",0,0,0,3,0,0,0,0,0,0,0,0,0,"ExtreViolenceTerro",4
"1124",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1125",0,0,0,7,1,0,0,0,0,0,0,0,0,"ExtreViolenceTerro",4
"1126",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1127",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1128",0,0,0,3,0,0,0,0,0,0,0,0,0,"ExtreViolenceTerro",4
"1129",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1130",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1131",0,0,0,0,0,0,0,0,0,0,0,1,0,"Sanitation",9
"1132",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1133",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1134",0,0,0,0,1,0,0,0,0,0,0,7,0,"Sanitation",9
"1135",0,0,0,0,0,0,0,0,0,0,0,0,0,"-",NA
"1136",0,0,0,2,0,0,0,0,0,0,0,0,0,"ExtreViolenceTerro",4
"1137",0,0,0,7,0,0,0,0,0,0,0,1,0,"ExtreViolenceTerro",4
"1138",0,0,0,2,0,0,0,0,0,0,0,0,0,"ExtreViolenceTerro",4
"1139",0,0,0,2,0,0,0,0,0,0,0,0,0,"ExtreViolenceTerro",4
"1140",0,0,0,2,0,0,0,0,0,0,0,0,0,"ExtreViolenceTerro",4
"1141",0,0,0,2,0,0,0,0,0,0,0,0,0,"ExtreViolenceTerro",4
